support,itemsets
0.47808961102904973,"frozenset({'e', 'f', 'b', 's', 'p', 'o', 'n'})"
0.47021171836533726,"frozenset({'e', 'f', 'b', 's', 'w', 'o'})"
0.47021171836533726,"frozenset({'e', 'b', 's', 'p', 'w', 'o'})"
0.4544559330379124,"frozenset({'e', 'b', 's', 'w', 'o', 'n'})"
0.47021171836533726,"frozenset({'e', 'f', 'b', 's', 'p', 'w', 'o'})"
0.4544559330379124,"frozenset({'e', 'f', 'b', 's', 'w', 'o', 'n'})"
0.4544559330379124,"frozenset({'e', 'b', 's', 'p', 'w', 'o', 'n'})"
0.4544559330379124,"frozenset({'e', 'f', 'b', 's', 'p', 'w', 'o', 'n'})"
0.4896602658788774,"frozenset({'e', 'c', 'f', 's'})"
0.4896602658788774,"frozenset({'e', 'c', 's', 'p'})"
0.4739044805514525,"frozenset({'e', 'c', 's', 'n'})"
0.46602658788774004,"frozenset({'e', 'c', 'w', 's'})"
0.45224027572624326,"frozenset({'e', 'c', 'o', 's'})"
0.4404234367306745,"frozenset({'e', 'c', 'b', 's'})"
0.4896602658788774,"frozenset({'e', 'f', 'c', 's', 'p'})"
0.4739044805514525,"frozenset({'e', 'c', 's', 'p', 'n'})"
0.4739044805514525,"frozenset({'e', 'f', 'c', 's', 'n'})"
0.4739044805514525,"frozenset({'e', 'f', 'c', 's', 'p', 'n'})"
0.46602658788774004,"frozenset({'e', 'c', 's', 'p', 'w'})"
0.46602658788774004,"frozenset({'e', 'f', 'c', 's', 'w'})"
0.4502708025603151,"frozenset({'e', 'c', 's', 'w', 'n'})"
0.46602658788774004,"frozenset({'e', 'f', 'c', 's', 'p', 'w'})"
0.4502708025603151,"frozenset({'e', 'c', 's', 'p', 'w', 'n'})"
0.4502708025603151,"frozenset({'e', 'f', 'c', 's', 'w', 'n'})"
0.4502708025603151,"frozenset({'e', 'f', 'c', 's', 'p', 'w', 'n'})"
0.45224027572624326,"frozenset({'e', 'c', 's', 'p', 'o'})"
0.45224027572624326,"frozenset({'e', 'f', 'c', 's', 'o'})"
0.4364844903988183,"frozenset({'e', 'c', 's', 'o', 'n'})"
0.42860659773510584,"frozenset({'e', 'c', 'o', 's', 'w'})"
0.45224027572624326,"frozenset({'e', 'f', 'c', 's', 'p', 'o'})"
0.4364844903988183,"frozenset({'e', 'f', 'c', 's', 'o', 'n'})"
0.4364844903988183,"frozenset({'e', 'c', 's', 'p', 'o', 'n'})"
0.4364844903988183,"frozenset({'e', 'f', 'c', 's', 'p', 'o', 'n'})"
0.42860659773510584,"frozenset({'e', 'f', 'c', 's', 'w', 'o'})"
0.42860659773510584,"frozenset({'e', 'c', 's', 'p', 'w', 'o'})"
0.41285081240768096,"frozenset({'e', 'c', 's', 'w', 'o', 'n'})"
0.42860659773510584,"frozenset({'e', 'f', 'c', 's', 'p', 'w', 'o'})"
0.41285081240768096,"frozenset({'e', 'f', 'c', 's', 'w', 'o', 'n'})"
0.41285081240768096,"frozenset({'e', 'c', 's', 'p', 'w', 'o', 'n'})"
0.41285081240768096,"frozenset({'e', 'f', 'c', 's', 'p', 'w', 'o', 'n'})"
0.4404234367306745,"frozenset({'e', 'b', 'c', 's', 'p'})"
0.4404234367306745,"frozenset({'e', 'f', 'b', 'c', 's'})"
0.42466765140324964,"frozenset({'e', 'b', 'c', 's', 'n'})"
0.41678975873953716,"frozenset({'e', 'b', 'c', 's', 'w'})"
0.4030034465780404,"frozenset({'e', 'b', 'c', 's', 'o'})"
0.4404234367306745,"frozenset({'e', 'f', 'b', 'c', 's', 'p'})"
0.42466765140324964,"frozenset({'e', 'f', 'b', 'c', 's', 'n'})"
0.42466765140324964,"frozenset({'e', 'b', 'c', 's', 'p', 'n'})"
0.42466765140324964,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'n'})"
0.41678975873953716,"frozenset({'e', 'f', 'b', 'c', 's', 'w'})"
0.41678975873953716,"frozenset({'e', 'b', 'c', 's', 'p', 'w'})"
0.4010339734121123,"frozenset({'e', 'b', 'c', 's', 'w', 'n'})"
0.41678975873953716,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'w'})"
0.4010339734121123,"frozenset({'e', 'f', 'b', 'c', 's', 'w', 'n'})"
0.4010339734121123,"frozenset({'e', 'b', 'c', 's', 'p', 'w', 'n'})"
0.4010339734121123,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'w', 'n'})"
0.4030034465780404,"frozenset({'e', 'f', 'b', 'c', 's', 'o'})"
0.4030034465780404,"frozenset({'e', 'b', 'c', 's', 'p', 'o'})"
0.38724766125061544,"frozenset({'e', 'b', 'c', 's', 'o', 'n'})"
0.379369768586903,"frozenset({'e', 'b', 'c', 's', 'w', 'o'})"
0.4030034465780404,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'o'})"
0.38724766125061544,"frozenset({'e', 'b', 'c', 's', 'p', 'o', 'n'})"
0.38724766125061544,"frozenset({'e', 'f', 'b', 'c', 's', 'o', 'n'})"
0.38724766125061544,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'o', 'n'})"
0.379369768586903,"frozenset({'e', 'b', 'c', 's', 'p', 'w', 'o'})"
0.379369768586903,"frozenset({'e', 'f', 'b', 'c', 's', 'w', 'o'})"
0.3636139832594781,"frozenset({'e', 'b', 'c', 's', 'w', 'o', 'n'})"
0.379369768586903,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'w', 'o'})"
0.3636139832594781,"frozenset({'e', 'b', 'c', 's', 'p', 'w', 'o', 'n'})"
0.3636139832594781,"frozenset({'e', 'f', 'b', 'c', 's', 'w', 'o', 'n'})"
0.3636139832594781,"frozenset({'e', 'f', 'b', 'c', 's', 'p', 'w', 'o', 'n'})"
0.5645002461841457,"frozenset({'f', 'e', 'b', 's'})"
0.5645002461841457,"frozenset({'e', 'b', 's', 'p'})"
0.5487444608567208,"frozenset({'e', 'b', 's', 'n'})"
0.5408665681930084,"frozenset({'e', 'w', 'b', 's'})"
0.5645002461841457,"frozenset({'e', 'f', 'b', 's', 'p'})"
0.5487444608567208,"frozenset({'e', 'b', 's', 'p', 'n'})"
0.5487444608567208,"frozenset({'e', 'f', 'b', 's', 'n'})"
0.5487444608567208,"frozenset({'e', 'f', 'b', 's', 'p', 'n'})"
0.5408665681930084,"frozenset({'e', 'b', 's', 'p', 'w'})"
0.5408665681930084,"frozenset({'e', 'f', 'b', 's', 'w'})"
0.5251107828655834,"frozenset({'e', 'b', 's', 'w', 'n'})"
0.5408665681930084,"frozenset({'e', 'f', 'b', 's', 'p', 'w'})"
0.5251107828655834,"frozenset({'e', 'b', 's', 'p', 'w', 'n'})"
0.5251107828655834,"frozenset({'e', 'f', 'b', 's', 'w', 'n'})"
0.5251107828655834,"frozenset({'e', 'f', 'b', 's', 'p', 'w', 'n'})"
0.7535696701132447,"frozenset({'b', 's', 'p'})"
0.7535696701132447,"frozenset({'f', 'b', 's'})"
0.7299359921221074,"frozenset({'w', 'b', 's'})"
0.7535696701132447,"frozenset({'f', 'b', 's', 'p'})"
0.7299359921221074,"frozenset({'w', 'b', 's', 'p'})"
0.7299359921221074,"frozenset({'f', 'w', 'b', 's'})"
0.7299359921221074,"frozenset({'f', 'b', 's', 'p', 'w'})"
0.7602166420482521,"frozenset({'t', 'w'})"
0.7602166420482521,"frozenset({'t', 'f'})"
0.7602166420482521,"frozenset({'t', 'p'})"
0.7333825701624815,"frozenset({'t', 's'})"
0.7090103397341211,"frozenset({'t', 'n'})"
0.6863613983259478,"frozenset({'t', 'o'})"
0.6184145741014279,"frozenset({'t', 'c'})"
0.5711472181191531,"frozenset({'e', 't'})"
0.7287050713934022,"frozenset({'t', 'b'})"
0.7602166420482521,"frozenset({'t', 'w', 'f'})"
0.7602166420482521,"frozenset({'t', 'f', 'p'})"
0.7602166420482521,"frozenset({'t', 'w', 'p'})"
0.7602166420482521,"frozenset({'t', 'w', 'f', 'p'})"
0.7333825701624815,"frozenset({'t', 's', 'p'})"
0.7333825701624815,"frozenset({'t', 'f', 's'})"
0.7333825701624815,"frozenset({'t', 'w', 's'})"
0.7333825701624815,"frozenset({'t', 'f', 's', 'p'})"
0.7333825701624815,"frozenset({'t', 'w', 's', 'p'})"
0.7333825701624815,"frozenset({'t', 'w', 'f', 's'})"
0.7333825701624815,"frozenset({'f', 't', 's', 'p', 'w'})"
0.7090103397341211,"frozenset({'t', 'p', 'n'})"
0.7090103397341211,"frozenset({'t', 'f', 'n'})"
0.7090103397341211,"frozenset({'t', 'w', 'n'})"
0.6821762678483506,"frozenset({'t', 's', 'n'})"
0.6774987690792713,"frozenset({'t', 'b', 'n'})"
0.7090103397341211,"frozenset({'t', 'p', 'f', 'n'})"
0.7090103397341211,"frozenset({'t', 'w', 'f', 'n'})"
0.7090103397341211,"frozenset({'t', 'w', 'p', 'n'})"
0.7090103397341211,"frozenset({'f', 't', 'p', 'w', 'n'})"
0.6821762678483506,"frozenset({'t', 'w', 's', 'n'})"
0.6821762678483506,"frozenset({'t', 'f', 's', 'n'})"
0.6821762678483506,"frozenset({'t', 'p', 's', 'n'})"
0.6821762678483506,"frozenset({'f', 't', 's', 'w', 'n'})"
0.6821762678483506,"frozenset({'t', 's', 'p', 'w', 'n'})"
0.6821762678483506,"frozenset({'f', 't', 's', 'p', 'n'})"
0.6821762678483506,"frozenset({'f', 't', 's', 'p', 'w', 'n'})"
0.6774987690792713,"frozenset({'t', 'w', 'b', 'n'})"
0.6774987690792713,"frozenset({'f', 't', 'b', 'n'})"
0.6774987690792713,"frozenset({'t', 'p', 'b', 'n'})"
0.6506646971935007,"frozenset({'t', 'b', 's', 'n'})"
0.6774987690792713,"frozenset({'f', 'b', 't', 'w', 'n'})"
0.6774987690792713,"frozenset({'b', 't', 'p', 'w', 'n'})"
0.6506646971935007,"frozenset({'b', 't', 's', 'w', 'n'})"
0.6774987690792713,"frozenset({'f', 'b', 't', 'p', 'n'})"
0.6506646971935007,"frozenset({'f', 'b', 't', 's', 'n'})"
0.6506646971935007,"frozenset({'b', 't', 's', 'p', 'n'})"
0.6774987690792713,"frozenset({'f', 'b', 't', 'p', 'w', 'n'})"
0.6506646971935007,"frozenset({'f', 'b', 't', 's', 'w', 'n'})"
0.6506646971935007,"frozenset({'b', 't', 's', 'p', 'w', 'n'})"
0.6506646971935007,"frozenset({'f', 'b', 't', 's', 'p', 'n'})"
0.6506646971935007,"frozenset({'f', 'b', 't', 's', 'p', 'w', 'n'})"
0.6863613983259478,"frozenset({'t', 'o', 'p'})"
0.6863613983259478,"frozenset({'t', 'o', 'f'})"
0.6863613983259478,"frozenset({'o', 't', 'w'})"
0.6627277203348104,"frozenset({'t', 'o', 's'})"
0.6351550960118169,"frozenset({'t', 'o', 'n'})"
0.654849827671098,"frozenset({'t', 'o', 'b'})"
0.6863613983259478,"frozenset({'t', 'o', 'f', 'p'})"
0.6863613983259478,"frozenset({'o', 't', 'w', 'f'})"
0.6863613983259478,"frozenset({'o', 't', 'w', 'p'})"
0.6863613983259478,"frozenset({'f', 't', 'o', 'p', 'w'})"
0.6627277203348104,"frozenset({'o', 't', 'w', 's'})"
0.6627277203348104,"frozenset({'t', 'o', 'f', 's'})"
0.6627277203348104,"frozenset({'t', 'o', 's', 'p'})"
0.6627277203348104,"frozenset({'f', 't', 'o', 's', 'w'})"
0.6627277203348104,"frozenset({'t', 'o', 's', 'p', 'w'})"
0.6627277203348104,"frozenset({'f', 't', 's', 'p', 'o'})"
0.6627277203348104,"frozenset({'f', 't', 's', 'p', 'w', 'o'})"
0.6351550960118169,"frozenset({'o', 't', 'w', 'n'})"
0.6351550960118169,"frozenset({'t', 'o', 'f', 'n'})"
0.6351550960118169,"frozenset({'t', 'o', 'p', 'n'})"
0.6115214180206795,"frozenset({'t', 'o', 's', 'n'})"
0.603643525356967,"frozenset({'t', 'o', 'b', 'n'})"
0.6351550960118169,"frozenset({'f', 't', 'o', 'w', 'n'})"
0.6351550960118169,"frozenset({'f', 't', 'p', 'o', 'n'})"
0.6351550960118169,"frozenset({'t', 'o', 'p', 'w', 'n'})"
0.6351550960118169,"frozenset({'f', 't', 'p', 'w', 'o', 'n'})"
0.6115214180206795,"frozenset({'t', 's', 'p', 'o', 'n'})"
0.6115214180206795,"frozenset({'f', 't', 's', 'o', 'n'})"
0.6115214180206795,"frozenset({'t', 'o', 's', 'w', 'n'})"
0.6115214180206795,"frozenset({'f', 't', 's', 'p', 'o', 'n'})"
0.6115214180206795,"frozenset({'t', 's', 'p', 'w', 'o', 'n'})"
0.6115214180206795,"frozenset({'f', 't', 's', 'w', 'o', 'n'})"
0.6115214180206795,"frozenset({'f', 't', 's', 'p', 'w', 'o', 'n'})"
0.603643525356967,"frozenset({'b', 't', 'p', 'o', 'n'})"
0.603643525356967,"frozenset({'f', 'b', 't', 'o', 'n'})"
0.603643525356967,"frozenset({'b', 't', 'o', 'w', 'n'})"
0.5800098473658296,"frozenset({'b', 't', 's', 'o', 'n'})"
0.603643525356967,"frozenset({'f', 'b', 't', 'p', 'o', 'n'})"
0.603643525356967,"frozenset({'b', 't', 'p', 'w', 'o', 'n'})"
0.5800098473658296,"frozenset({'b', 't', 's', 'p', 'o', 'n'})"
0.603643525356967,"frozenset({'f', 'b', 't', 'w', 'o', 'n'})"
0.5800098473658296,"frozenset({'f', 'b', 't', 's', 'o', 'n'})"
0.5800098473658296,"frozenset({'b', 't', 's', 'w', 'o', 'n'})"
0.603643525356967,"frozenset({'f', 'b', 't', 'p', 'w', 'o', 'n'})"
0.5800098473658296,"frozenset({'f', 'b', 't', 's', 'p', 'o', 'n'})"
0.5800098473658296,"frozenset({'b', 't', 's', 'p', 'w', 'o', 'n'})"
0.5800098473658296,"frozenset({'f', 'b', 't', 's', 'w', 'o', 'n'})"
0.5800098473658296,"frozenset({'f', 'b', 't', 's', 'p', 'w', 'o', 'n'})"
0.654849827671098,"frozenset({'o', 't', 'w', 'b'})"
0.654849827671098,"frozenset({'f', 't', 'o', 'b'})"
0.654849827671098,"frozenset({'t', 'o', 'b', 'p'})"
0.6312161496799606,"frozenset({'t', 'o', 'b', 's'})"
0.654849827671098,"frozenset({'f', 'b', 't', 'o', 'w'})"
0.654849827671098,"frozenset({'b', 't', 'o', 'p', 'w'})"
0.6312161496799606,"frozenset({'b', 't', 'o', 's', 'w'})"
0.654849827671098,"frozenset({'f', 'b', 't', 'p', 'o'})"
0.6312161496799606,"frozenset({'f', 'b', 't', 's', 'o'})"
0.6312161496799606,"frozenset({'b', 't', 's', 'p', 'o'})"
0.654849827671098,"frozenset({'f', 'b', 't', 'p', 'w', 'o'})"
0.6312161496799606,"frozenset({'f', 'b', 't', 's', 'w', 'o'})"
0.6312161496799606,"frozenset({'b', 't', 's', 'p', 'w', 'o'})"
0.6312161496799606,"frozenset({'f', 'b', 't', 's', 'p', 'o'})"
0.6312161496799606,"frozenset({'f', 'b', 't', 's', 'p', 'w', 'o'})"
0.6184145741014279,"frozenset({'t', 'c', 'p'})"
0.6184145741014279,"frozenset({'t', 'f', 'c'})"
0.6184145741014279,"frozenset({'t', 'w', 'c'})"
0.5997045790251108,"frozenset({'t', 'c', 's'})"
0.5800098473658296,"frozenset({'t', 'o', 'c'})"
0.5672082717872969,"frozenset({'t', 'c', 'n'})"
0.5869030034465781,"frozenset({'t', 'b', 'c'})"
0.6184145741014279,"frozenset({'t', 'f', 'c', 'p'})"
0.6184145741014279,"frozenset({'t', 'w', 'f', 'c'})"
0.6184145741014279,"frozenset({'t', 'w', 'c', 'p'})"
0.6184145741014279,"frozenset({'f', 't', 'c', 'p', 'w'})"
0.5997045790251108,"frozenset({'t', 'w', 'c', 's'})"
0.5997045790251108,"frozenset({'f', 't', 'c', 's'})"
0.5997045790251108,"frozenset({'t', 'c', 's', 'p'})"
0.5997045790251108,"frozenset({'f', 't', 'c', 's', 'w'})"
0.5997045790251108,"frozenset({'t', 'c', 's', 'p', 'w'})"
0.5997045790251108,"frozenset({'f', 't', 'c', 's', 'p'})"
0.5997045790251108,"frozenset({'f', 't', 'c', 's', 'p', 'w'})"
0.5800098473658296,"frozenset({'o', 't', 'w', 'c'})"
0.5800098473658296,"frozenset({'t', 'o', 'f', 'c'})"
0.5800098473658296,"frozenset({'t', 'o', 'c', 'p'})"
0.5622845888724766,"frozenset({'t', 'o', 'c', 's'})"
0.5484982767109798,"frozenset({'t', 'o', 'b', 'c'})"
0.5800098473658296,"frozenset({'f', 't', 'c', 'o', 'w'})"
0.5800098473658296,"frozenset({'f', 't', 'c', 'p', 'o'})"
0.5800098473658296,"frozenset({'t', 'c', 'o', 'p', 'w'})"
0.5800098473658296,"frozenset({'f', 't', 'c', 'p', 'w', 'o'})"
0.5622845888724766,"frozenset({'t', 'c', 's', 'p', 'o'})"
0.5622845888724766,"frozenset({'f', 't', 'c', 's', 'o'})"
0.5622845888724766,"frozenset({'t', 'c', 'o', 's', 'w'})"
0.5622845888724766,"frozenset({'f', 't', 'c', 's', 'p', 'o'})"
0.5622845888724766,"frozenset({'t', 'c', 's', 'p', 'w', 'o'})"
0.5622845888724766,"frozenset({'f', 't', 'c', 's', 'w', 'o'})"
0.5622845888724766,"frozenset({'f', 't', 'c', 's', 'p', 'w', 'o'})"
0.5484982767109798,"frozenset({'b', 't', 'c', 'p', 'o'})"
0.5484982767109798,"frozenset({'f', 'b', 't', 'c', 'o'})"
0.5484982767109798,"frozenset({'b', 't', 'c', 'o', 'w'})"
0.5307730182176268,"frozenset({'b', 't', 'c', 's', 'o'})"
0.5484982767109798,"frozenset({'f', 'b', 't', 'c', 'p', 'o'})"
0.5484982767109798,"frozenset({'b', 't', 'c', 'p', 'w', 'o'})"
0.5307730182176268,"frozenset({'b', 't', 'c', 's', 'p', 'o'})"
0.5484982767109798,"frozenset({'f', 'b', 't', 'c', 'w', 'o'})"
0.5307730182176268,"frozenset({'f', 'b', 't', 'c', 's', 'o'})"
0.5307730182176268,"frozenset({'b', 't', 'c', 's', 'w', 'o'})"
0.5484982767109798,"frozenset({'f', 'b', 't', 'c', 'p', 'w', 'o'})"
0.5307730182176268,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'o'})"
0.5307730182176268,"frozenset({'b', 't', 'c', 's', 'p', 'w', 'o'})"
0.5307730182176268,"frozenset({'f', 'b', 't', 'c', 's', 'w', 'o'})"
0.5307730182176268,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'w', 'o'})"
0.5672082717872969,"frozenset({'t', 'w', 'c', 'n'})"
0.5672082717872969,"frozenset({'t', 'f', 'c', 'n'})"
0.5672082717872969,"frozenset({'t', 'p', 'c', 'n'})"
0.5484982767109798,"frozenset({'t', 'c', 's', 'n'})"
0.5288035450516987,"frozenset({'t', 'o', 'c', 'n'})"
0.535696701132447,"frozenset({'t', 'b', 'c', 'n'})"
0.5672082717872969,"frozenset({'f', 't', 'c', 'w', 'n'})"
0.5672082717872969,"frozenset({'f', 't', 'c', 'p', 'n'})"
0.5672082717872969,"frozenset({'t', 'c', 'p', 'w', 'n'})"
0.5672082717872969,"frozenset({'f', 't', 'c', 'p', 'w', 'n'})"
0.5484982767109798,"frozenset({'t', 'c', 's', 'p', 'n'})"
0.5484982767109798,"frozenset({'f', 't', 'c', 's', 'n'})"
0.5484982767109798,"frozenset({'t', 'c', 's', 'w', 'n'})"
0.5484982767109798,"frozenset({'f', 't', 'c', 's', 'p', 'n'})"
0.5484982767109798,"frozenset({'t', 'c', 's', 'p', 'w', 'n'})"
0.5484982767109798,"frozenset({'f', 't', 'c', 's', 'w', 'n'})"
0.5484982767109798,"frozenset({'f', 't', 'c', 's', 'p', 'w', 'n'})"
0.5288035450516987,"frozenset({'t', 'c', 'p', 'o', 'n'})"
0.5288035450516987,"frozenset({'f', 't', 'c', 'o', 'n'})"
0.5288035450516987,"frozenset({'t', 'c', 'o', 'w', 'n'})"
0.5110782865583456,"frozenset({'t', 'c', 's', 'o', 'n'})"
0.49729197439684886,"frozenset({'b', 't', 'c', 'o', 'n'})"
0.5288035450516987,"frozenset({'f', 't', 'c', 'p', 'o', 'n'})"
0.5288035450516987,"frozenset({'f', 't', 'c', 'w', 'o', 'n'})"
0.5288035450516987,"frozenset({'t', 'c', 'p', 'w', 'o', 'n'})"
0.5288035450516987,"frozenset({'f', 't', 'c', 'p', 'w', 'o', 'n'})"
0.5110782865583456,"frozenset({'t', 'c', 's', 'w', 'o', 'n'})"
0.5110782865583456,"frozenset({'f', 't', 'c', 's', 'o', 'n'})"
0.5110782865583456,"frozenset({'t', 'c', 's', 'p', 'o', 'n'})"
0.5110782865583456,"frozenset({'f', 't', 'c', 's', 'w', 'o', 'n'})"
0.5110782865583456,"frozenset({'t', 'c', 's', 'p', 'w', 'o', 'n'})"
0.5110782865583456,"frozenset({'f', 't', 'c', 's', 'p', 'o', 'n'})"
0.5110782865583456,"frozenset({'f', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.49729197439684886,"frozenset({'b', 't', 'c', 'w', 'o', 'n'})"
0.49729197439684886,"frozenset({'f', 'b', 't', 'c', 'o', 'n'})"
0.49729197439684886,"frozenset({'b', 't', 'c', 'p', 'o', 'n'})"
0.4795667159034958,"frozenset({'b', 't', 'c', 's', 'o', 'n'})"
0.49729197439684886,"frozenset({'f', 'b', 't', 'c', 'w', 'o', 'n'})"
0.49729197439684886,"frozenset({'b', 't', 'c', 'p', 'w', 'o', 'n'})"
0.4795667159034958,"frozenset({'b', 't', 'c', 's', 'w', 'o', 'n'})"
0.49729197439684886,"frozenset({'f', 'b', 't', 'c', 'p', 'o', 'n'})"
0.4795667159034958,"frozenset({'f', 'b', 't', 'c', 's', 'o', 'n'})"
0.4795667159034958,"frozenset({'b', 't', 'c', 's', 'p', 'o', 'n'})"
0.49729197439684886,"frozenset({'f', 'b', 't', 'c', 'p', 'w', 'o', 'n'})"
0.4795667159034958,"frozenset({'f', 'b', 't', 'c', 's', 'w', 'o', 'n'})"
0.4795667159034958,"frozenset({'b', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.4795667159034958,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'o', 'n'})"
0.4795667159034958,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.535696701132447,"frozenset({'b', 't', 'c', 'p', 'n'})"
0.535696701132447,"frozenset({'f', 'b', 't', 'c', 'n'})"
0.535696701132447,"frozenset({'b', 't', 'c', 'w', 'n'})"
0.51698670605613,"frozenset({'b', 't', 'c', 's', 'n'})"
0.535696701132447,"frozenset({'f', 'b', 't', 'c', 'p', 'n'})"
0.535696701132447,"frozenset({'b', 't', 'c', 'p', 'w', 'n'})"
0.51698670605613,"frozenset({'b', 't', 'c', 's', 'p', 'n'})"
0.535696701132447,"frozenset({'f', 'b', 't', 'c', 'w', 'n'})"
0.51698670605613,"frozenset({'f', 'b', 't', 'c', 's', 'n'})"
0.51698670605613,"frozenset({'b', 't', 'c', 's', 'w', 'n'})"
0.535696701132447,"frozenset({'f', 'b', 't', 'c', 'p', 'w', 'n'})"
0.51698670605613,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'n'})"
0.51698670605613,"frozenset({'b', 't', 'c', 's', 'p', 'w', 'n'})"
0.51698670605613,"frozenset({'f', 'b', 't', 'c', 's', 'w', 'n'})"
0.51698670605613,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'w', 'n'})"
0.5869030034465781,"frozenset({'t', 'w', 'b', 'c'})"
0.5869030034465781,"frozenset({'f', 't', 'b', 'c'})"
0.5869030034465781,"frozenset({'t', 'b', 'c', 'p'})"
0.568193008370261,"frozenset({'t', 'c', 'b', 's'})"
0.5869030034465781,"frozenset({'f', 'b', 't', 'c', 'w'})"
0.5869030034465781,"frozenset({'b', 't', 'c', 'p', 'w'})"
0.568193008370261,"frozenset({'b', 't', 'c', 's', 'w'})"
0.5869030034465781,"frozenset({'f', 'b', 't', 'c', 'p'})"
0.568193008370261,"frozenset({'f', 'b', 't', 'c', 's'})"
0.568193008370261,"frozenset({'b', 't', 'c', 's', 'p'})"
0.5869030034465781,"frozenset({'f', 'b', 't', 'c', 'p', 'w'})"
0.568193008370261,"frozenset({'f', 'b', 't', 'c', 's', 'w'})"
0.568193008370261,"frozenset({'b', 't', 'c', 's', 'p', 'w'})"
0.568193008370261,"frozenset({'f', 'b', 't', 'c', 's', 'p'})"
0.568193008370261,"frozenset({'f', 'b', 't', 'c', 's', 'p', 'w'})"
0.5711472181191531,"frozenset({'e', 't', 'p'})"
0.5711472181191531,"frozenset({'e', 't', 'f'})"
0.5711472181191531,"frozenset({'e', 't', 'w'})"
0.5553914327917282,"frozenset({'e', 't', 'n'})"
0.5443131462333826,"frozenset({'e', 't', 's'})"
0.49729197439684886,"frozenset({'e', 't', 'o'})"
0.44116198916789756,"frozenset({'e', 't', 'c'})"
0.5396356474643033,"frozenset({'e', 't', 'b'})"
0.5711472181191531,"frozenset({'e', 't', 'f', 'p'})"
0.5711472181191531,"frozenset({'e', 't', 'w', 'f'})"
0.5711472181191531,"frozenset({'e', 't', 'w', 'p'})"
0.5711472181191531,"frozenset({'e', 'f', 't', 'p', 'w'})"
0.5553914327917282,"frozenset({'e', 't', 'w', 'n'})"
0.5553914327917282,"frozenset({'e', 't', 'f', 'n'})"
0.5553914327917282,"frozenset({'e', 't', 'p', 'n'})"
0.5553914327917282,"frozenset({'e', 'f', 't', 'w', 'n'})"
0.5553914327917282,"frozenset({'e', 't', 'p', 'w', 'n'})"
0.5553914327917282,"frozenset({'e', 'f', 't', 'p', 'n'})"
0.5553914327917282,"frozenset({'e', 'f', 't', 'p', 'w', 'n'})"
0.5443131462333826,"frozenset({'e', 't', 'w', 's'})"
0.5443131462333826,"frozenset({'e', 't', 'f', 's'})"
0.5443131462333826,"frozenset({'e', 't', 's', 'p'})"
0.5285573609059576,"frozenset({'e', 't', 's', 'n'})"
0.5443131462333826,"frozenset({'e', 'f', 't', 's', 'w'})"
0.5443131462333826,"frozenset({'e', 't', 's', 'p', 'w'})"
0.5285573609059576,"frozenset({'e', 't', 's', 'w', 'n'})"
0.5443131462333826,"frozenset({'e', 'f', 't', 's', 'p'})"
0.5285573609059576,"frozenset({'e', 'f', 't', 's', 'n'})"
0.5285573609059576,"frozenset({'e', 't', 's', 'p', 'n'})"
0.5443131462333826,"frozenset({'e', 'f', 't', 's', 'p', 'w'})"
0.5285573609059576,"frozenset({'e', 'f', 't', 's', 'w', 'n'})"
0.5285573609059576,"frozenset({'e', 't', 's', 'p', 'w', 'n'})"
0.5285573609059576,"frozenset({'e', 'f', 't', 's', 'p', 'n'})"
0.5285573609059576,"frozenset({'e', 'f', 't', 's', 'p', 'w', 'n'})"
0.49729197439684886,"frozenset({'e', 'w', 't', 'o'})"
0.49729197439684886,"frozenset({'e', 't', 'o', 'f'})"
0.49729197439684886,"frozenset({'e', 't', 'o', 'p'})"
0.4815361890694239,"frozenset({'e', 't', 'o', 'n'})"
0.4736582964057115,"frozenset({'e', 't', 'o', 's'})"
0.465780403741999,"frozenset({'e', 't', 'o', 'b'})"
0.49729197439684886,"frozenset({'e', 'f', 't', 'o', 'w'})"
0.49729197439684886,"frozenset({'e', 'f', 't', 'p', 'o'})"
0.49729197439684886,"frozenset({'e', 't', 'o', 'p', 'w'})"
0.49729197439684886,"frozenset({'e', 'f', 't', 'p', 'w', 'o'})"
0.4815361890694239,"frozenset({'e', 't', 'p', 'o', 'n'})"
0.4815361890694239,"frozenset({'e', 'f', 't', 'o', 'n'})"
